Shape_Area,ADM2_ES,ADM2_PCODE,min_prec_2014_01,max_prec_2014_01,mean_prec_2014_01,std_prec_2014_01,min_prec_2014_02,max_prec_2014_02,mean_prec_2014_02,std_prec_2014_02,min_prec_2014_03,max_prec_2014_03,mean_prec_2014_03,std_prec_2014_03,min_prec_2014_04,max_prec_2014_04,mean_prec_2014_04,std_prec_2014_04,min_prec_2014_05,max_prec_2014_05,mean_prec_2014_05,std_prec_2014_05,min_prec_2014_06,max_prec_2014_06,mean_prec_2014_06,std_prec_2014_06,min_prec_2014_07,max_prec_2014_07,mean_prec_2014_07,std_prec_2014_07,min_prec_2014_08,max_prec_2014_08,mean_prec_2014_08,std_prec_2014_08,min_prec_2014_09,max_prec_2014_09,mean_prec_2014_09,std_prec_2014_09,min_prec_2014_10,max_prec_2014_10,mean_prec_2014_10,std_prec_2014_10,min_prec_2014_11,max_prec_2014_11,mean_prec_2014_11,std_prec_2014_11,min_prec_2014_12,max_prec_2014_12,mean_prec_2014_12,std_prec_2014_12,year
0.00680823048606,Atlatlahucan,MX17002,6.32,8.234,7.414,0.805,1.237,1.957,1.549,0.3018,1.974,2.543,2.342,0.2607,17.66,20.45,19.11,1.1455,106.25,121.0,114.1,6.062,177.1,213.2,193.5,14.97,127.9,133.4,130.1,2.328,140.2,150.2,143.8,4.58,141.2,174.1,161.2,14.34,46.25,51.9,49.8,2.537,3.08,8.41,5.598,2.184,5.082,6.105,5.53,0.4272,2014
0.014391720779,Atlautla,MX15015,8.38,14.53,11.51,1.949,3.357,8.695,5.766,1.898,4.02,9.63,6.305,2.014,32.4,47.4,39.06,5.24,100.25,156.5,132.0,19.45,172.6,260.0,217.1,30.42,134.2,181.8,155.0,17.2,178.4,241.8,211.4,24.66,178.6,287.2,230.9,44.7,50.4,62.8,56.44,4.703,11.26,28.08,18.88,7.46,6.992,18.27,11.19,4.55,2014
0.00107339889929,Atlequizayan,MX21080,20.77,20.77,20.77,0.0,14.39,14.39,14.39,0.0,30.52,30.52,30.52,0.0,49.3,49.3,49.3,0.0,173.6,173.6,173.6,0.0,409.5,409.5,409.5,0.0,212.9,212.9,212.9,0.0,238.1,238.1,238.1,0.0,633.0,633.0,633.0,0.0,299.0,299.0,299.0,0.0,70.94,70.94,70.94,0.0,33.16,33.16,33.16,0.0,2014
0.0251426007216,Atlixco,MX21019,5.39,11.89,7.875,2.023,1.328,6.137,3.111,1.7295,3.92,7.37,5.547,1.16,19.58,33.53,25.39,5.016,102.94,141.2,125.56,10.79,187.6,240.2,213.9,17.42,91.06,148.5,105.7,16.81,146.2,223.8,168.2,21.98,152.4,256.8,196.1,29.47,50.78,66.8,57.3,4.863,4.934,25.97,12.2,5.836,3.432,14.59,6.98,3.377,2014
0.0487945648669,Atlixtac,MX12010,10.84,18.88,15.35,2.258,1.039,5.12,2.605,1.334,0.757,1.643,1.247,0.2507,5.824,11.45,8.46,1.481,156.8,222.5,193.6,17.83,194.0,346.2,255.2,46.25,228.4,393.0,294.0,40.12,216.4,358.0,279.0,41.94,284.2,358.0,313.5,18.88,129.4,179.8,154.9,13.63,15.586,44.75,27.36,7.793,4.133,13.54,7.438,2.271,2014
0.0161857013409,Atltzayanca,MX29004,7.523,12.76,9.734,1.728,5.07,8.59,6.75,1.112,11.48,16.02,13.875,1.416,36.7,44.62,40.8,2.37,96.8,131.9,110.94,11.68,133.2,169.2,149.2,11.02,67.5,101.8,83.6,10.64,65.75,79.1,74.1,4.113,122.9,178.9,153.8,15.914,70.7,92.6,79.4,6.844,15.78,29.77,20.3,4.05,13.94,17.19,15.164,1.139,2014
0.0245591939555,Atolinga,MX32003,8.4,11.55,10.16,1.019,6.992,7.957,7.633,0.2783,4.68,5.82,5.016,0.324,7.33,9.65,8.13,0.6753,25.48,37.7,32.62,4.805,224.8,253.8,244.2,8.2,158.8,178.1,169.8,6.277,151.4,181.0,164.9,10.484,73.6,102.06,83.7,8.53,58.56,69.3,62.9,3.115,17.97,27.19,23.31,2.666,11.16,14.63,12.98,1.097,2014
0.0105569057621,Atotonilco de Tula,MX13013,4.96,6.555,5.742,0.6484,1.794,2.916,2.318,0.3984,7.973,9.1,8.62,0.4192,8.734,31.34,23.42,8.73,83.5,117.5,93.06,14.12,139.2,161.1,148.6,8.766,105.44,123.1,115.4,7.547,85.2,97.5,92.0,4.855,126.5,173.0,143.1,18.3,48.3,53.1,50.6,2.24,7.906,9.05,8.34,0.4285,9.13,17.52,11.89,3.297,2014
0.0442521066391,Atotonilco el Alto,MX14013,10.18,13.945,12.04,1.045,1.866,3.25,2.621,0.4055,2.613,3.814,3.18,0.2686,4.1,8.08,6.08,0.9595,36.75,61.5,47.38,6.688,185.9,232.4,209.8,12.49,169.4,215.8,185.4,13.37,128.2,141.1,134.5,3.676,143.2,183.8,170.0,11.11,35.12,43.97,38.34,1.954,20.44,36.53,27.58,4.676,6.727,10.086,8.305,0.888,2014
0.039666448935,Atotonilco el Grande,MX13012,16.14,37.62,21.22,5.277,5.87,25.05,9.35,4.8,15.29,43.3,20.88,6.98,40.9,52.16,43.6,2.975,87.4,184.1,120.6,28.77,127.44,300.0,166.5,40.56,87.9,167.5,101.8,19.61,75.75,138.2,94.9,15.195,197.4,399.5,242.8,47.28,107.25,145.2,121.9,12.04,15.22,76.25,28.52,15.24,17.42,59.84,27.69,10.086,2014
0.0389750869326,Atoyac,MX14014,14.74,22.25,18.7,2.176,3.803,7.164,4.94,0.951,6.285,10.85,9.06,1.588,7.914,21.61,12.63,3.277,34.4,67.3,48.06,9.73,171.2,244.4,194.8,19.56,148.2,197.1,163.5,12.97,127.4,183.2,147.5,14.33,131.5,198.1,148.6,17.83,52.28,72.4,61.72,5.02,31.03,56.12,42.44,7.367,15.04,23.92,19.47,2.797,2014
0.0105354782526,Atoyac,MX30021,23.7,26.98,25.78,1.237,19.61,25.23,21.81,2.264,12.9,23.8,19.72,4.31,41.8,49.62,47.03,3.123,196.5,314.8,240.8,44.8,377.8,394.0,387.5,6.023,234.6,245.0,239.9,4.027,206.9,254.2,221.1,19.25,269.8,325.8,304.5,22.84,187.2,228.4,212.5,15.555,66.0,88.8,76.8,9.17,55.84,66.94,60.6,4.004,2014
0.123204938869,Atoyac de Álvarez,MX12011,7.777,16.14,12.8,2.521,0.2378,2.12,1.094,0.5513,2.09,4.1,2.965,0.4617,0.559,6.438,2.89,1.641,36.5,131.4,81.0,25.34,192.9,312.2,255.2,38.12,96.06,307.0,194.0,68.94,112.7,299.2,207.4,56.78,316.5,515.5,428.0,57.06,99.0,163.1,131.4,13.97,18.72,60.0,41.84,11.35,1.092,14.664,6.332,3.838,2014
0.00230862548996,Atoyatempan,MX21020,18.92,18.92,18.92,0.0,4.8,4.8,4.8,0.0,6.6,6.6,6.6,0.0,33.03,33.03,33.03,0.0,188.8,188.8,188.8,0.0,278.8,278.8,278.8,0.0,97.5,97.5,97.5,0.0,141.8,141.8,141.8,0.0,287.0,287.0,287.0,0.0,93.94,93.94,93.94,0.0,29.5,29.5,29.5,0.0,20.97,20.97,20.97,0.0,2014
0.00560674743562,Atzacan,MX30022,28.98,28.98,28.98,0.0,19.42,19.42,19.42,0.0,20.06,20.06,20.06,0.0,55.56,55.56,55.56,0.0,235.1,235.1,235.1,0.0,412.5,412.5,412.5,0.0,283.8,283.8,283.8,0.0,244.6,244.6,244.6,0.0,362.5,362.5,362.5,0.0,257.2,257.2,257.2,0.0,105.9,105.9,105.9,0.0,61.3,61.3,61.3,0.0,2014
0.000970658053026,Atzala,MX21021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0450263210458,Atzalan,MX30023,20.9,43.44,30.52,5.066,22.42,33.38,26.38,3.17,25.17,41.78,30.92,4.344,50.97,66.56,58.34,3.793,101.7,170.0,142.8,17.75,224.1,321.2,267.5,31.89,117.1,230.9,148.5,28.55,87.44,167.5,119.5,25.84,334.0,490.0,405.0,45.84,255.0,410.5,303.5,40.1,90.06,193.4,120.9,24.48,55.4,105.06,69.94,10.59,2014
0.0111255739094,Atzitzihuacán,MX21022,5.89,8.61,7.3,0.9346,1.012,2.37,1.648,0.4094,4.8,6.23,5.406,0.4758,19.88,27.7,22.64,2.615,121.6,138.9,130.0,5.875,235.8,264.8,254.2,8.99,113.2,134.5,123.3,6.734,144.5,179.5,153.9,11.836,194.5,215.6,207.6,7.71,50.84,75.4,64.6,7.67,4.44,8.13,6.97,1.252,3.64,5.23,4.56,0.572,2014
0.011419037906,Atzitzintla,MX21023,15.055,28.12,20.55,5.19,8.69,18.53,13.1,3.555,6.227,8.734,7.312,1.144,31.95,51.7,42.9,7.215,178.8,198.6,187.5,7.906,209.0,262.0,231.2,19.78,127.2,171.6,146.0,17.36,107.75,131.4,120.7,10.13,197.0,253.8,223.5,22.72,130.2,177.1,149.9,18.53,37.6,85.3,58.12,17.66,24.23,49.84,34.66,11.36,2014
0.0607712867974,Autlán de Navarro,MX14015,16.72,21.34,18.64,1.378,2.307,4.43,3.2,0.6895,6.008,8.625,6.734,0.655,6.645,9.805,8.41,0.8315,26.22,73.56,45.66,11.336,192.0,378.5,298.0,57.62,155.1,254.2,205.4,25.78,124.06,242.9,182.5,34.62,177.4,351.0,265.0,51.34,57.97,106.7,83.44,13.81,40.34,79.4,54.47,9.73,18.5,25.28,20.98,1.436,2014
0.0246955422404,Axapusco,MX15016,4.824,8.1,6.56,1.024,2.963,3.975,3.41,0.3538,7.88,12.26,9.336,1.359,34.22,53.06,41.88,6.5,72.56,119.7,90.0,13.7,127.44,157.2,142.9,10.625,84.06,114.44,101.5,11.52,79.7,104.44,91.06,8.125,113.94,170.1,136.8,21.6,39.88,65.2,54.44,7.855,11.586,15.805,14.04,1.541,6.07,9.39,7.855,0.996,2014
0.0121084275208,Axochiapan,MX17003,3.834,7.66,6.04,1.336,0.545,1.357,0.998,0.3,3.19,3.646,3.455,0.1709,15.65,19.39,17.69,1.592,121.2,147.4,131.9,10.33,307.8,345.8,322.5,13.46,102.6,121.1,109.7,6.33,178.8,218.6,195.1,15.56,221.5,274.0,244.9,17.22,63.1,83.5,74.1,7.293,6.492,18.36,13.25,4.7,1.912,3.516,2.697,0.544,2014
0.0166557875161,Axtla de Terrazas,MX24053,26.42,36.6,29.05,3.262,15.52,19.42,18.16,1.231,23.95,30.2,28.05,2.016,52.25,66.4,59.38,4.465,96.9,108.8,102.5,3.855,225.6,300.0,259.0,20.48,170.1,200.5,180.0,11.65,192.8,252.2,212.8,18.9,571.0,649.0,595.5,23.3,235.1,320.0,282.5,25.58,64.6,94.3,75.56,9.72,24.31,27.9,25.78,1.316,2014
0.0160696183848,Axutla,MX21024,9.04,9.484,9.25,0.1628,1.667,2.184,1.931,0.2178,2.654,3.727,3.07,0.3232,14.2,23.83,19.8,2.908,113.4,145.6,123.75,10.53,275.0,309.2,288.0,9.945,106.06,117.5,112.94,3.566,156.0,182.2,163.9,8.21,245.8,260.5,251.9,5.17,69.7,91.7,79.2,6.42,11.82,19.03,14.05,2.186,2.713,4.66,3.723,0.5273,2014
0.0148806920553,Ayahualulco,MX30025,12.516,33.28,20.47,6.547,7.64,16.88,11.71,3.229,9.57,30.36,14.72,7.18,29.38,56.03,39.6,9.34,115.56,190.5,138.0,25.05,137.2,307.8,205.1,59.25,97.06,159.9,129.5,22.95,98.2,165.5,125.9,21.94,199.0,389.8,273.8,65.75,109.4,134.4,121.1,8.68,36.47,89.8,57.06,18.95,38.2,61.6,49.38,8.62,2014
0.0322994419797,Ayala,MX17004,4.46,7.168,6.445,0.744,0.49,1.311,0.9727,0.1974,2.695,4.04,3.266,0.3855,14.04,17.83,16.2,1.107,91.4,119.3,110.25,6.824,213.0,279.8,251.6,19.44,120.06,145.0,131.1,7.57,142.4,195.0,174.0,14.46,188.9,254.4,224.0,17.98,50.22,69.56,58.88,5.402,2.66,8.98,6.64,1.423,1.658,3.887,3.105,0.5786,2014
0.00435090456008,Ayapango,MX15017,7.48,7.48,7.48,0.0,3.562,3.562,3.562,0.0,3.941,3.941,3.941,0.0,36.6,36.6,36.6,0.0,113.3,113.3,113.3,0.0,141.9,141.9,141.9,0.0,140.1,140.1,140.1,0.0,158.0,158.0,158.0,0.0,148.0,148.0,148.0,0.0,45.3,45.3,45.3,0.0,9.3,9.3,9.3,0.0,7.227,7.227,7.227,0.0,2014
0.00884553620022,Ayoquezco de Aldama,MX20398,4.504,8.01,5.934,1.502,10.39,14.516,11.766,1.944,4.934,9.04,6.816,1.695,20.69,29.48,24.16,3.82,196.1,224.4,206.1,12.98,215.9,258.0,235.5,17.33,154.1,226.8,184.5,30.88,153.9,199.4,173.9,19.0,199.0,274.0,228.8,32.47,104.9,133.2,117.75,11.734,20.81,49.22,31.31,12.73,19.27,36.47,26.3,7.36,2014
0.0373065355387,Ayotlán,MX14016,10.29,11.63,10.805,0.4016,1.862,2.865,2.25,0.2837,3.535,4.867,4.074,0.4075,9.47,19.64,13.305,2.822,46.0,80.94,59.44,8.25,174.5,220.6,192.4,14.055,169.0,206.2,190.0,11.19,118.75,133.8,125.7,3.814,150.8,183.8,169.2,11.555,36.8,47.5,41.62,2.39,21.2,30.95,26.95,3.25,5.31,9.945,8.25,1.178,2014
0.0092176785184,Ayotoxco de Guerrero,MX21025,21.27,27.78,23.45,3.06,15.44,21.27,18.22,2.387,25.28,29.94,27.39,1.924,50.62,63.3,54.97,5.887,203.0,287.0,243.5,34.3,465.0,587.5,514.5,52.72,265.0,358.0,296.8,43.2,262.5,346.8,299.2,35.16,599.0,680.5,637.5,33.5,383.2,524.5,454.5,57.75,64.44,95.4,79.1,12.67,51.44,60.22,55.72,3.578,2014
0.0134182426329,Ayotzintepec,MX20009,37.44,49.06,41.6,4.06,50.44,60.44,56.16,3.02,31.12,40.75,35.34,3.33,49.4,62.44,55.66,4.09,244.0,292.2,266.0,18.66,717.0,755.0,731.5,13.88,268.8,311.2,286.8,13.805,281.5,320.8,295.2,13.01,568.0,647.5,611.5,31.33,244.1,314.0,276.0,28.39,112.1,136.6,122.3,8.266,88.56,123.3,103.25,11.805,2014
0.0762759803331,Ayutla,MX14017,11.6,19.31,16.11,2.389,3.344,6.754,4.605,0.8306,4.957,5.94,5.35,0.3127,5.613,9.38,7.75,0.9155,47.97,91.06,67.9,12.48,231.5,390.5,304.2,50.5,179.9,255.5,219.2,20.31,145.5,251.6,196.5,34.38,182.4,416.5,282.8,70.25,86.75,123.1,103.56,10.31,42.56,70.06,55.34,9.95,11.69,22.64,18.33,3.041,2014
0.0892275257103,Ayutla de los Libres,MX12012,9.47,14.37,11.7,1.124,0.78,2.51,1.274,0.3643,2.064,5.008,3.06,0.6543,4.125,9.62,6.54,1.593,92.94,148.2,115.94,15.695,388.2,539.0,467.5,39.34,181.4,294.0,236.9,29.25,234.6,409.0,305.0,43.88,357.8,542.5,446.0,50.66,205.9,424.8,345.2,63.88,7.12,21.23,13.23,3.764,2.729,12.87,8.52,2.715,2014
0.0028845835254,Azcapotzalco,MX09002,8.96,8.96,8.96,0.0,10.85,10.85,10.85,0.0,9.73,9.73,9.73,0.0,38.8,38.8,38.8,0.0,114.3,114.3,114.3,0.0,189.6,189.6,189.6,0.0,182.2,182.2,182.2,0.0,157.8,157.8,157.8,0.0,158.5,158.5,158.5,0.0,62.12,62.12,62.12,0.0,10.77,10.77,10.77,0.0,14.164,14.164,14.164,0.0,2014
0.0333336277591,Azoyú,MX12013,3.361,9.62,5.695,1.928,0.979,2.717,1.656,0.5015,4.066,6.863,5.477,0.663,7.01,11.875,8.88,1.613,97.75,129.4,114.2,8.73,399.5,488.2,465.2,24.97,142.6,248.8,195.9,30.1,220.0,330.0,274.5,28.38,390.5,488.0,440.8,24.2,278.0,423.2,351.5,46.4,6.125,27.02,12.805,6.2,2.914,5.516,4.008,0.886,2014
0.00943116194559,Baca,MX31004,20.4,23.36,22.03,1.225,17.88,18.77,18.25,0.3762,23.44,25.66,24.25,0.9985,13.84,17.6,15.69,1.532,84.0,88.06,86.7,1.919,104.25,110.8,106.75,2.908,61.53,75.5,70.56,6.39,141.9,151.8,148.1,4.496,215.8,228.4,221.5,5.223,128.2,132.4,130.2,1.719,18.66,19.66,18.98,0.4707,21.83,26.53,24.02,1.934,2014
0.0995137347083,Bacadéhuachi,MX26008,22.1,31.75,25.95,2.207,11.37,19.97,14.2,1.95,9.805,18.97,14.26,2.174,8.875,14.41,11.1,1.092,2.629,5.69,3.445,0.743,9.984,17.36,12.82,1.522,144.6,187.4,165.1,8.93,90.7,119.7,104.6,6.527,54.75,82.06,62.94,5.953,17.17,22.98,19.14,1.357,12.195,20.95,15.45,2.291,28.42,43.44,32.28,3.09,2014
0.10442887807,Bacanora,MX26009,29.95,45.3,38.2,3.64,11.055,18.03,14.83,1.865,11.18,22.62,15.81,2.994,5.72,10.73,8.03,1.236,2.467,4.71,3.799,0.52,14.38,25.3,18.9,3.162,179.8,238.0,216.9,13.37,88.94,125.0,103.25,9.8,59.28,93.0,73.75,7.992,18.4,27.67,21.6,2.215,17.53,25.56,21.28,1.872,28.58,43.1,34.94,3.441,2014
0.126101923157,Bacerac,MX26010,17.53,29.67,22.95,2.625,15.71,22.61,19.64,1.6045,11.02,20.19,14.69,2.166,8.125,14.5,10.63,1.761,3.111,6.848,4.793,1.052,7.273,19.31,12.53,3.234,144.8,188.4,169.6,9.586,85.8,121.5,105.56,8.62,49.72,91.8,71.4,10.484,15.31,23.23,19.81,1.436,10.35,20.89,15.98,2.861,25.83,43.94,34.8,4.65,2014
0.0880478001228,Bachíniva,MX08006,16.4,27.25,21.16,3.336,4.695,11.94,8.664,1.848,9.016,13.73,11.555,1.253,8.46,13.34,10.77,1.354,3.232,6.855,5.19,1.058,39.56,58.88,48.97,5.87,121.6,148.8,134.5,6.727,134.0,178.4,158.6,12.19,96.2,117.94,107.4,5.207,15.516,20.42,18.17,1.343,9.6,17.3,12.51,2.154,14.555,24.19,17.98,2.275,2014
0.115862371874,Bacoachi,MX26011,24.6,30.67,27.5,1.264,7.637,16.62,12.44,2.477,12.96,21.0,16.19,2.154,7.336,12.98,9.56,1.417,1.481,5.305,3.055,0.8364,4.953,7.766,5.84,0.7554,140.0,166.8,153.4,5.766,99.0,125.25,114.44,6.32,36.7,72.75,57.03,8.59,5.188,15.06,8.5,2.21,6.926,10.99,8.19,0.939,32.06,42.56,37.84,2.559,2014
0.144787138544,Bácum,MX26012,3.994,33.53,18.2,4.57,2.945,11.01,7.688,1.958,3.145,9.07,6.242,1.499,1.275,3.941,2.582,0.644,0.5713,4.504,1.86,0.9136,2.713,10.67,4.49,1.09,57.6,130.6,97.1,21.48,55.53,105.4,82.5,13.74,57.03,94.25,72.5,11.19,11.63,23.25,15.24,2.205,6.4,13.86,9.69,1.527,7.316,36.38,26.22,4.63,2014
0.434560430051,Badiraguato,MX25003,9.734,48.16,30.17,10.414,5.336,24.86,14.36,4.5,4.258,14.96,8.3,1.762,1.624,9.76,4.754,1.623,2.012,13.48,5.043,2.043,28.62,158.1,88.25,34.6,208.6,308.0,258.5,21.03,202.4,286.8,238.9,18.34,140.5,239.9,183.2,22.77,32.53,93.56,59.44,13.87,12.16,27.58,19.11,3.248,22.08,81.3,46.56,13.375,2014
0.0668757619098,Bahía de Banderas,MX18020,4.46,16.4,11.98,3.512,5.453,14.91,7.855,2.854,1.86,5.57,4.746,0.8076,1.036,3.982,2.986,0.6675,6.37,34.7,25.75,7.426,164.4,325.8,256.0,37.94,162.0,266.8,218.6,31.14,218.4,299.5,250.0,26.12,344.5,416.5,373.8,21.0,79.4,102.06,91.4,5.473,15.95,68.4,49.22,14.85,5.92,18.22,13.9,3.72,2014
0.304867652513,Balancán,MX27001,35.44,83.2,53.72,12.08,30.27,59.72,43.44,5.42,42.94,130.8,82.6,18.44,27.03,59.25,39.4,8.3,185.4,260.2,225.4,17.45,243.1,289.2,266.0,10.1,127.94,242.9,176.5,30.5,132.1,233.2,173.5,22.92,297.5,438.0,354.5,35.72,264.2,604.0,383.2,89.6,60.06,91.94,70.25,6.26,49.6,168.6,87.56,25.75,2014
0.487291448527,Balleza,MX08007,11.31,51.38,28.8,8.8,3.797,21.94,13.08,4.59,2.723,13.1,8.04,2.266,4.523,13.5,7.52,1.64,4.215,15.96,10.19,2.625,71.1,166.0,123.75,22.6,127.4,230.0,180.1,22.38,141.8,228.6,186.0,18.95,102.4,155.5,136.5,10.664,14.02,26.06,18.53,2.334,6.76,17.7,10.54,2.61,15.59,51.4,34.7,7.645,2014
0.0755968436449,Banámichi,MX26013,23.84,34.62,28.9,3.338,11.6,17.34,13.734,1.575,10.43,18.92,13.44,2.314,6.703,11.62,8.32,1.296,2.623,6.246,3.637,0.976,4.477,9.12,6.38,1.472,142.2,172.5,156.9,7.38,87.8,116.25,103.25,8.97,65.56,93.3,78.25,8.53,13.73,21.55,17.6,2.637,5.7,10.875,7.652,1.47,30.48,49.88,38.25,6.09,2014
0.00170461438218,Banderilla,MX30026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.194231101813,Batopilas,MX08008,24.72,50.0,34.53,5.3,8.836,22.75,16.33,4.09,11.14,25.23,17.02,3.195,4.24,10.81,7.504,1.675,2.146,9.85,5.285,1.707,76.94,137.6,114.0,14.87,178.5,294.0,212.2,28.28,158.4,230.2,188.0,16.64,98.56,155.9,122.6,15.18,17.8,28.89,21.48,2.023,12.95,24.27,18.4,2.516,26.06,42.78,33.47,3.984,2014
0.0784827972533,Baviácora,MX26014,21.86,32.03,26.4,2.55,5.414,11.984,9.04,1.621,6.227,12.44,9.94,1.705,1.373,7.863,5.227,1.812,3.69,5.312,4.195,0.3967,5.3,8.52,6.723,0.792,102.56,165.8,137.8,16.34,54.1,90.75,76.06,9.15,30.14,72.2,56.5,11.46,7.727,17.0,13.01,2.531,4.895,10.305,8.27,1.423,22.83,34.25,29.48,2.94,2014
0.161965466078,Bavispe,MX26015,16.33,31.12,22.5,3.885,14.0,24.69,17.81,2.438,10.83,23.27,14.67,2.783,8.19,15.95,11.21,2.258,3.27,8.69,5.586,1.597,5.777,10.42,7.543,1.122,114.94,184.9,151.8,17.06,77.44,100.94,90.5,6.047,46.94,71.8,60.9,5.91,11.46,22.08,16.67,2.875,9.03,23.14,14.79,3.314,25.38,47.97,34.4,6.023,2014
0.00663014686363,Bejucal de Ocampo,MX07010,1.181,2.547,2.006,0.5063,1.2,4.52,2.736,1.46,8.94,26.22,15.164,7.06,8.61,23.7,16.55,6.64,164.5,260.8,215.6,39.5,279.2,337.2,304.5,25.72,202.9,242.1,222.9,14.39,182.1,203.1,193.0,8.04,394.2,521.0,459.5,56.97,249.6,253.8,251.0,1.627,15.18,22.27,18.36,3.19,4.203,6.008,5.17,0.776,2014
0.0180113391849,Bella Vista,MX07011,5.05,9.625,7.418,1.479,1.502,6.44,3.83,1.712,14.58,21.56,16.86,2.518,17.86,29.67,24.06,4.527,229.9,281.2,262.0,17.08,332.0,360.2,347.2,10.055,261.8,304.0,278.5,14.76,185.8,252.1,218.8,23.5,539.0,598.5,566.0,20.58,248.0,298.0,267.8,17.11,11.55,20.11,16.58,2.773,5.164,9.05,6.42,1.515,2014
0.0915876326038,Benemérito de las Américas,MX07114,57.38,88.9,72.5,9.266,45.1,54.75,51.0,2.441,52.28,101.4,78.1,12.54,64.56,78.5,69.94,2.865,204.2,304.5,269.5,21.69,237.9,359.2,274.0,34.2,159.9,231.8,183.4,18.1,156.5,262.0,194.4,24.77,418.2,606.5,494.0,45.28,385.8,610.0,520.5,57.03,84.6,156.2,123.06,15.19,37.2,75.75,52.2,9.82,2014
0.00229615376045,Benito Juárez,MX09014,11.97,11.97,11.97,0.0,17.9,17.9,17.9,0.0,8.97,8.97,8.97,0.0,51.75,51.75,51.75,0.0,134.9,134.9,134.9,0.0,171.5,171.5,171.5,0.0,194.5,194.5,194.5,0.0,180.0,180.0,180.0,0.0,188.0,188.0,188.0,0.0,69.0,69.0,69.0,0.0,11.016,11.016,11.016,0.0,18.58,18.58,18.58,0.0,2014
0.0195214959528,Benito Juárez,MX12014,7.51,10.82,8.62,1.276,0.3262,4.973,3.264,2.068,2.277,2.553,2.477,0.0944,1.179,1.824,1.58,0.2174,41.84,73.7,52.47,11.81,179.4,221.1,201.9,14.83,104.44,131.6,121.8,10.83,137.6,207.8,183.4,28.55,261.2,361.8,297.5,39.16,123.75,159.9,146.8,13.34,23.42,32.2,28.53,2.766,2.334,6.473,4.516,1.658,2014
0.183184962842,Benito Juárez,MX23005,52.44,96.6,70.8,13.36,33.47,62.62,47.84,5.836,43.97,67.5,54.22,6.17,11.03,20.67,15.58,2.283,62.0,109.8,90.1,12.0,146.5,174.8,157.5,5.727,49.4,100.06,67.4,13.28,48.38,132.5,82.06,20.86,272.0,378.0,316.2,26.28,226.4,283.2,257.0,13.89,61.78,112.0,79.3,12.21,57.16,134.4,88.6,19.53,2014
0.0298968489464,Benito Juárez,MX26071,4.312,21.69,11.27,4.27,3.85,7.152,4.92,0.9165,4.523,8.234,6.17,1.035,1.886,4.3,2.756,0.7764,0.7964,4.805,2.562,1.3955,3.406,14.41,5.2,2.938,65.75,126.5,81.3,15.4,63.3,126.44,82.7,16.27,67.6,91.3,73.4,6.473,12.73,26.53,19.2,4.61,8.53,16.22,13.07,2.217,7.152,31.45,26.36,6.39,2014
0.00220514487605,Benito Juárez,MX29045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0201838504069,Benito Juárez,MX30027,26.7,33.7,29.19,2.34,13.35,23.05,15.62,3.156,31.12,39.62,34.47,2.758,44.06,49.25,46.78,1.538,117.6,149.6,137.6,11.38,354.8,386.2,366.2,11.32,191.8,230.0,211.9,12.17,191.9,242.9,214.5,16.62,552.5,581.0,570.5,9.35,200.6,231.4,211.5,11.76,67.94,82.7,72.8,4.44,37.53,43.75,39.72,2.064,2014
0.0286586869124,Benito Juárez,MX32004,8.23,13.25,10.8,1.318,7.133,8.96,8.195,0.589,4.473,4.953,4.707,0.144,6.215,9.086,7.37,0.925,32.62,39.4,36.25,2.143,229.4,252.8,239.5,6.957,187.2,208.5,196.2,6.617,172.0,190.5,182.1,5.71,102.5,133.1,117.2,9.33,48.34,61.28,54.53,4.223,26.83,34.56,31.53,2.422,12.68,16.64,14.87,1.471,2014
0.132257194262,Benjamín Hill,MX26016,17.92,26.08,21.12,1.681,8.24,13.19,10.05,0.986,10.91,23.22,16.11,2.723,3.578,6.277,4.66,0.5874,1.803,3.133,2.287,0.2957,1.434,7.67,3.121,1.527,97.94,125.6,111.1,5.836,69.1,96.3,78.3,5.52,54.66,71.44,64.9,3.498,9.86,17.31,14.46,1.931,5.01,7.05,5.754,0.5146,32.7,51.47,39.9,4.41,2014
0.0298717076248,Berriozábal,MX07012,1.668,27.0,15.14,7.273,4.6,32.38,18.77,8.21,6.59,28.61,15.15,7.38,5.754,25.86,12.766,7.754,123.1,204.6,150.8,27.39,201.1,244.5,221.1,12.49,120.3,153.9,135.5,12.305,174.1,217.8,196.4,13.805,276.8,356.8,312.5,26.16,78.25,158.8,110.6,26.8,10.164,55.16,28.42,14.33,6.77,41.06,21.64,9.86,2014
0.00318923681382,Boca del Río,MX30028,21.06,21.53,21.3,0.2327,17.28,19.22,18.25,0.967,19.67,20.03,19.84,0.1769,24.77,28.17,26.47,1.705,75.8,88.6,82.25,6.414,329.2,351.8,340.5,11.26,241.5,254.9,248.1,6.664,160.9,181.8,171.2,10.414,356.2,365.0,360.8,4.297,76.9,79.94,78.44,1.527,59.56,60.06,59.8,0.2559,54.0,55.97,55.0,0.9814,2014
