Shape_Area,ADM2_ES,ADM2_PCODE,min_prec_2009_01,max_prec_2009_01,mean_prec_2009_01,std_prec_2009_01,min_prec_2009_02,max_prec_2009_02,mean_prec_2009_02,std_prec_2009_02,min_prec_2009_03,max_prec_2009_03,mean_prec_2009_03,std_prec_2009_03,min_prec_2009_04,max_prec_2009_04,mean_prec_2009_04,std_prec_2009_04,min_prec_2009_05,max_prec_2009_05,mean_prec_2009_05,std_prec_2009_05,min_prec_2009_06,max_prec_2009_06,mean_prec_2009_06,std_prec_2009_06,min_prec_2009_07,max_prec_2009_07,mean_prec_2009_07,std_prec_2009_07,min_prec_2009_08,max_prec_2009_08,mean_prec_2009_08,std_prec_2009_08,min_prec_2009_09,max_prec_2009_09,mean_prec_2009_09,std_prec_2009_09,min_prec_2009_10,max_prec_2009_10,mean_prec_2009_10,std_prec_2009_10,min_prec_2009_11,max_prec_2009_11,mean_prec_2009_11,std_prec_2009_11,min_prec_2009_12,max_prec_2009_12,mean_prec_2009_12,std_prec_2009_12,year
0.0253694762555,Abalá,MX31001,23.97,29.48,27.34,1.718,17.3,18.53,18.03,0.41,19.48,21.16,20.38,0.5146,20.3,27.83,25.14,2.012,66.25,78.1,72.5,3.244,107.44,119.2,113.7,3.947,115.7,123.75,120.44,2.766,131.9,147.6,137.9,4.727,140.0,152.5,144.6,4.094,64.9,73.25,68.5,2.883,53.16,59.12,56.22,1.825,29.44,34.7,31.62,1.634,2009
0.0676451084999,Abasolo,MX05001,5.38,9.016,6.63,0.7817,5.34,8.7,6.516,0.856,5.574,8.63,6.72,0.704,11.49,20.4,13.914,2.322,72.75,105.7,87.4,9.164,38.22,44.03,40.5,1.301,29.97,47.22,35.12,4.188,13.555,23.69,17.8,2.857,41.47,53.4,47.22,3.176,30.78,54.56,40.6,6.586,10.73,15.65,11.92,1.085,9.64,12.97,10.84,0.77,2009
0.0532914800764,Abasolo,MX11001,11.77,14.58,13.18,0.7197,2.07,3.482,2.799,0.4185,3.732,5.773,4.598,0.5854,4.668,8.86,7.2,1.211,19.92,48.5,34.4,7.4,122.5,149.4,135.5,7.375,92.25,118.44,103.1,6.48,93.06,114.5,105.25,5.8,201.2,289.8,240.1,23.3,29.23,51.56,41.84,5.73,4.53,9.016,6.44,1.165,6.535,11.99,8.36,1.5,2009
0.00422425987935,Abasolo,MX19001,11.47,11.6,11.53,0.06915,8.984,9.445,9.22,0.2302,10.016,11.54,10.77,0.76,30.34,30.98,30.66,0.3203,49.47,52.16,50.8,1.34,36.97,39.03,38.0,1.022,58.1,63.8,60.97,2.861,38.5,39.5,39.0,0.4956,104.75,108.0,106.4,1.621,51.53,57.0,54.28,2.732,21.2,21.69,21.44,0.2432,19.81,21.52,20.67,0.845,2009
0.165111640936,Abasolo,MX28001,13.44,19.88,16.44,1.453,7.72,22.33,13.18,2.309,1.673,13.125,6.652,2.252,18.12,32.8,25.16,3.518,55.53,92.8,78.0,9.664,62.1,101.8,82.3,8.69,4.992,12.266,5.91,1.288,30.33,51.53,38.72,4.293,124.1,178.2,153.6,15.54,90.2,145.0,117.4,13.34,23.16,41.5,29.7,4.945,16.22,25.12,20.14,2.037,2009
0.0107503090585,Abejones,MX20001,9.7,24.31,18.17,5.273,7.406,15.66,12.03,3.115,10.0,12.83,11.45,0.9185,30.62,73.75,53.75,15.33,88.2,135.8,110.94,15.84,171.0,244.9,211.8,29.44,111.25,215.6,168.4,39.3,111.7,208.0,162.2,35.0,261.8,518.5,396.5,94.4,127.2,163.8,146.6,12.234,17.34,55.03,40.8,13.31,19.05,38.8,29.86,6.89,2009
0.0208830723262,Acacoyagua,MX07001,7.062,34.9,22.3,10.35,1.445,4.293,3.102,1.226,22.22,38.8,32.2,5.59,52.75,71.94,63.06,6.176,326.8,427.5,368.0,28.83,376.0,402.8,394.0,7.965,290.0,321.5,302.2,10.61,393.0,449.5,419.5,17.03,372.8,476.0,447.0,29.62,233.0,330.0,295.0,27.55,107.4,118.4,111.8,3.982,1.971,8.63,4.84,1.884,2009
0.0151855909666,Acajete,MX21001,8.29,16.94,13.21,2.803,4.16,15.24,10.91,3.457,8.41,16.7,12.0,2.512,26.16,36.56,30.22,3.703,70.25,87.7,79.8,5.387,136.2,226.0,159.5,30.84,86.2,104.6,96.44,5.906,86.5,113.7,92.6,9.484,161.1,307.2,202.9,49.53,83.06,93.5,89.06,3.12,17.3,26.61,21.17,3.084,18.66,25.05,22.27,2.129,2009
0.00839329681875,Acajete,MX30001,28.56,34.72,31.81,2.225,29.44,36.94,33.22,2.88,14.09,21.58,17.02,2.914,48.06,63.0,54.72,5.35,86.06,107.25,95.5,7.793,156.0,202.5,181.2,16.7,151.5,187.9,171.5,14.516,183.2,243.4,215.2,21.36,560.5,628.5,594.0,31.61,165.9,215.5,191.1,17.6,89.25,108.75,99.6,7.57,85.44,99.75,92.94,6.41,2009
0.0407310631609,Acala,MX07002,4.902,9.41,6.99,1.286,2.352,9.82,6.645,2.287,7.22,15.64,9.266,2.03,38.53,55.94,47.53,4.824,158.4,188.1,175.5,9.836,233.9,302.2,255.8,20.42,123.4,223.4,155.0,22.1,118.06,222.4,151.0,26.23,199.9,248.4,216.5,11.16,55.44,74.44,60.75,5.36,11.06,21.39,14.73,2.672,2.57,18.75,11.26,5.242,2009
0.07579203327,Acámbaro,MX11002,9.07,13.33,10.57,0.737,2.15,14.19,4.582,2.844,2.773,12.08,3.791,1.608,5.652,10.59,7.71,1.062,24.12,51.78,35.2,7.0,101.06,145.6,118.2,10.766,90.4,141.6,111.9,14.28,92.8,146.1,118.5,12.44,141.8,215.6,169.9,15.516,41.53,68.75,52.53,6.49,4.11,20.33,8.44,4.355,6.746,17.1,9.51,2.42,2009
0.041043697854,Acambay,MX15001,9.61,12.875,11.28,0.931,7.254,12.13,9.68,1.487,5.258,6.566,5.89,0.3044,9.07,12.266,10.49,0.8027,40.4,61.75,51.0,5.543,111.1,147.8,130.5,9.52,118.8,143.2,130.5,7.14,99.9,129.1,112.75,6.9,146.9,201.5,167.2,13.82,68.0,107.56,88.0,11.55,9.586,21.2,12.73,2.71,8.28,13.234,9.73,1.209,2009
0.0119095943652,Acanceh,MX31002,25.5,40.53,32.53,5.402,17.17,20.03,18.23,0.813,20.58,24.34,22.8,1.285,13.93,23.4,19.86,3.443,70.5,78.2,74.6,2.572,112.8,120.7,117.0,2.352,106.7,114.9,110.2,2.924,132.9,154.1,143.6,6.977,123.3,145.4,133.8,6.465,52.25,67.56,58.62,4.66,57.38,64.8,62.28,2.328,32.16,35.2,33.84,1.028,2009
0.0454402990774,Acapetahua,MX07003,0.04007,7.34,2.197,2.088,0.842,4.375,1.594,1.073,5.9,29.11,16.36,7.074,25.38,58.9,36.03,9.875,271.8,359.0,315.2,26.72,299.5,411.2,346.8,33.03,176.5,293.8,232.2,32.25,206.8,409.0,316.5,59.66,314.2,456.2,377.5,42.3,251.0,321.0,277.2,19.92,67.8,113.56,85.44,14.875,0.785,2.148,1.259,0.4497,2009
0.125100771437,Acaponeta,MX18001,6.883,17.16,12.94,2.488,4.453,7.395,5.83,0.739,3.9,6.02,5.21,0.612,0.6753,4.543,2.863,1.107,2.502,5.8,3.305,0.782,98.1,169.2,127.0,15.59,158.0,322.8,276.8,41.44,238.8,354.8,308.0,25.69,257.5,346.0,295.8,24.31,77.3,98.94,90.06,4.695,12.125,23.6,17.38,2.535,14.78,22.39,19.61,1.893,2009
0.146067893872,Acapulco de Juárez,MX12001,5.082,10.95,7.434,1.4,0.4485,8.02,2.738,1.994,1.075,4.445,2.66,0.664,0.923,3.475,2.35,0.5703,6.3,37.8,21.89,6.76,181.2,306.2,227.5,21.03,136.9,218.9,164.9,17.48,127.2,236.8,160.9,19.69,138.4,291.5,216.5,32.97,132.5,252.4,192.9,29.06,11.74,31.45,23.88,4.75,3.518,14.07,7.777,2.164,2009
0.0156192096526,Acateno,MX21002,27.39,35.5,30.98,2.807,28.61,36.53,33.72,3.006,17.9,25.55,21.81,2.328,36.1,47.53,42.88,3.533,70.3,86.25,80.4,5.277,124.0,151.2,137.8,10.49,148.6,188.4,173.8,13.47,162.4,189.4,180.0,9.234,541.5,613.5,586.0,25.36,200.9,249.9,234.5,15.8,41.47,49.53,44.72,2.85,44.28,51.16,48.38,2.262,2009
0.0535727178686,Acatepec,MX12076,11.1,16.98,13.35,1.721,1.214,4.215,2.271,0.8447,1.106,2.719,2.146,0.503,3.291,5.594,4.348,0.7246,45.16,91.8,67.6,13.2,259.0,382.8,308.2,29.4,271.2,387.2,308.0,30.48,227.8,344.5,294.8,39.2,211.4,343.0,266.2,34.5,193.2,323.8,244.1,43.28,27.78,42.66,34.25,4.324,5.965,9.086,6.83,0.829,2009
0.0294223322438,Acatic,MX14001,5.168,12.06,7.61,2.438,2.3,3.705,3.055,0.423,3.064,5.785,4.215,0.8315,4.613,8.45,5.8,1.225,24.7,52.47,34.34,6.523,139.8,207.0,171.9,17.2,166.8,178.8,171.6,3.678,161.9,176.5,169.9,4.188,133.1,169.8,151.1,11.164,42.12,54.78,47.66,3.994,5.81,13.37,8.164,2.533,6.86,9.63,8.1,1.023,2009
0.02088199108,Acatlán,MX13001,9.04,15.24,12.56,2.219,23.97,37.72,29.34,4.152,10.914,20.98,14.18,2.945,28.22,42.5,35.22,4.957,44.53,80.3,63.34,13.58,88.6,150.8,115.3,23.7,82.4,113.0,95.06,10.43,81.2,130.4,103.4,17.45,200.0,393.5,293.2,68.9,138.9,216.6,165.2,23.36,16.08,47.28,29.77,11.5,18.44,34.9,26.73,4.31,2009
0.0519628381166,Acatlán,MX21003,3.758,7.203,5.58,0.9766,2.373,5.562,3.502,0.7256,3.36,10.16,5.527,1.594,18.14,25.58,21.94,2.305,59.7,94.0,74.0,10.48,144.6,205.1,171.4,17.77,62.4,101.3,83.9,12.85,101.4,200.4,139.0,32.22,165.1,223.8,185.6,16.31,61.22,85.8,72.3,7.52,5.105,10.47,7.06,1.408,2.129,5.26,3.326,0.9155,2009
0.00157399302184,Acatlán,MX30002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0133276297786,Acatlán de Juárez,MX14002,7.5,9.6,8.87,0.762,2.719,3.387,3.037,0.2289,4.477,6.56,5.605,0.719,7.617,11.125,9.34,1.165,13.68,15.35,14.43,0.62,170.0,194.1,182.8,7.723,167.4,192.5,181.1,10.016,129.9,140.9,135.6,4.703,123.56,139.1,132.6,5.633,56.44,68.94,61.4,4.203,7.797,9.62,8.74,0.597,13.95,15.0,14.62,0.371,2009
0.0645376444233,Acatlán de Pérez Figueroa,MX20002,23.16,46.97,36.12,5.824,21.42,42.1,28.67,4.645,17.67,29.27,23.17,3.127,22.28,43.5,32.9,5.11,81.1,143.4,104.94,13.79,286.2,377.2,322.2,23.5,330.8,496.8,411.8,51.94,313.8,499.5,416.5,51.88,455.5,894.5,659.0,110.06,102.5,287.0,203.4,40.9,30.58,81.1,52.44,12.82,34.97,61.4,48.62,6.71,2009
0.0120632328487,Acatzingo,MX21004,10.305,12.336,11.195,0.758,6.637,9.61,7.496,1.119,9.05,11.71,9.8,0.98,25.25,33.2,29.73,2.842,73.06,83.56,79.5,4.418,139.1,158.8,150.4,8.305,69.2,90.94,80.5,7.94,67.06,81.8,73.8,5.176,173.8,208.0,186.4,13.484,57.25,74.9,66.6,7.113,14.516,20.55,16.92,2.31,8.625,16.67,12.85,2.799,2009
0.0206394974415,Acaxochitlán,MX13002,13.67,23.39,18.66,3.43,23.31,33.5,28.39,3.184,14.875,19.86,16.73,1.783,33.06,42.8,37.22,3.783,57.44,72.6,65.4,4.06,123.94,180.9,158.2,16.62,101.25,153.8,133.5,15.44,102.56,144.9,126.7,13.414,333.5,454.2,398.0,38.1,185.5,248.4,202.1,17.48,27.94,43.72,37.7,4.527,21.52,36.88,29.25,4.176,2009
0.0559487383261,Acayucan,MX30003,18.3,62.7,38.72,10.44,18.06,52.66,37.38,9.44,7.64,16.23,11.14,2.729,27.3,65.06,46.7,8.125,46.1,103.06,69.06,16.7,140.6,206.6,179.2,17.66,180.5,249.5,215.0,15.59,153.0,241.4,219.8,17.38,266.0,439.5,351.8,41.66,156.8,235.1,190.2,25.73,37.22,110.75,70.4,15.734,44.34,185.2,88.75,39.22,2009
0.00748487310118,Acolman,MX15002,6.22,8.26,6.9,0.798,5.195,10.29,6.727,2.076,4.406,9.055,6.004,1.801,13.19,19.14,16.7,2.24,31.66,52.8,45.22,8.53,77.4,100.56,86.75,8.734,88.8,103.6,94.4,5.836,79.8,89.6,83.25,3.973,134.4,153.6,145.1,8.28,35.25,58.62,49.34,8.83,4.258,7.457,5.71,1.186,5.766,7.367,6.27,0.6406,2009
0.0343526832473,Aconchi,MX26001,18.4,27.83,22.94,2.547,10.31,19.6,14.54,2.438,9.83,17.9,14.23,2.305,1.172,5.3,3.385,1.273,3.773,6.32,5.098,0.7754,17.81,25.44,22.6,2.234,128.0,163.4,149.5,8.76,56.34,76.5,69.5,5.234,19.52,38.66,31.8,6.098,8.68,13.875,11.31,1.269,5.83,10.836,8.36,1.311,16.19,22.61,19.5,1.934,2009
0.00643701624521,Acteopan,MX21005,6.656,7.438,7.047,0.3896,2.203,2.766,2.484,0.2812,6.11,8.33,7.22,1.108,9.586,13.31,11.45,1.863,62.0,65.6,63.78,1.806,169.1,169.8,169.5,0.294,161.9,164.4,163.1,1.245,158.4,158.9,158.6,0.2354,223.1,228.2,225.6,2.537,80.1,83.25,81.7,1.556,4.598,5.94,5.27,0.672,2.324,2.463,2.393,0.069,2009
0.0235080804772,Actopan,MX13003,5.152,11.05,7.93,1.795,8.234,16.53,12.055,3.297,5.402,7.832,6.598,0.8223,9.76,21.23,15.94,3.234,27.27,44.03,34.3,5.293,55.0,85.2,67.5,10.06,39.44,67.9,50.25,10.62,39.47,51.7,45.03,5.08,107.94,162.1,133.8,17.45,79.25,114.06,95.25,12.086,7.902,13.15,9.74,1.609,4.56,16.55,10.29,4.17,2009
0.0738255480221,Actopan,MX30004,4.79,31.62,17.55,5.855,18.53,41.66,28.9,5.62,5.32,16.53,11.07,2.818,22.66,43.38,35.5,4.605,42.62,76.56,56.16,9.41,139.9,192.8,167.0,14.414,124.44,191.1,149.8,18.66,172.5,250.6,206.8,20.84,255.2,421.8,312.5,46.22,57.75,127.44,83.56,21.52,15.83,43.44,25.8,6.7,11.625,40.06,27.05,7.6,2009
0.00128831773192,Acuamanala de Miguel Hidalgo,MX29022,9.65,9.65,9.65,0.0,11.6,11.6,11.6,0.0,9.12,9.12,9.12,0.0,27.88,27.88,27.88,0.0,67.25,67.25,67.25,0.0,141.6,141.6,141.6,0.0,121.9,121.9,121.9,0.0,139.8,139.8,139.8,0.0,168.6,168.6,168.6,0.0,65.5,65.5,65.5,0.0,14.52,14.52,14.52,0.0,8.1,8.1,8.1,0.0,2009
0.0151702820298,Acuitzio,MX16001,10.234,12.984,11.61,1.1,5.207,6.645,5.824,0.4043,4.04,5.4,4.63,0.5757,9.86,20.28,15.195,3.516,35.72,74.9,57.6,11.734,138.4,180.8,160.0,13.0,219.0,260.0,238.6,16.0,138.8,174.9,158.1,13.49,183.6,231.2,206.1,17.12,70.25,89.5,79.2,5.938,10.91,15.4,13.625,1.371,11.77,14.445,13.48,0.78,2009
0.01568198934,Acula,MX30005,28.27,33.88,31.38,2.14,36.1,54.03,43.03,5.91,12.87,21.58,18.88,2.86,20.55,26.48,23.22,2.297,53.97,68.9,62.2,5.44,180.9,218.0,203.4,11.47,162.4,251.9,214.5,25.05,155.0,233.6,198.0,22.55,471.8,559.5,524.0,30.83,276.5,317.5,297.2,14.44,52.62,69.2,59.1,5.75,59.78,74.25,66.75,5.46,2009
0.0391574894558,Aculco,MX15003,9.586,14.2,11.48,1.286,5.81,12.56,9.34,1.547,5.555,6.977,6.254,0.4033,11.03,14.89,12.43,0.9746,45.75,70.7,54.7,6.99,126.06,168.2,141.5,12.516,90.8,135.0,115.4,12.14,86.0,116.0,99.2,11.055,144.4,215.4,168.8,21.44,80.25,109.44,93.0,6.734,8.586,17.98,11.82,2.94,8.33,13.125,10.33,1.413,2009
0.0144677116955,Acultzingo,MX30006,19.08,29.34,23.84,4.26,12.19,26.83,18.83,4.95,5.973,14.195,9.375,3.238,22.86,31.89,27.97,2.795,82.1,106.4,95.8,8.69,127.94,187.6,151.6,20.25,130.1,229.6,169.5,33.16,110.2,170.9,133.2,19.89,233.0,366.0,286.5,43.7,106.94,168.4,134.0,24.2,37.4,82.8,56.38,15.48,25.1,49.2,34.06,8.016,2009
1.06511128989,Acuña,MX05002,6.246,16.73,10.25,1.649,2.357,16.64,11.04,2.197,5.516,18.95,9.94,2.785,7.117,44.22,22.56,7.48,22.53,124.1,68.56,21.22,18.84,89.44,69.25,10.18,27.53,106.44,55.53,16.88,21.77,106.6,53.84,20.22,21.83,65.0,45.97,7.7,11.92,107.0,53.84,18.08,5.996,25.4,14.02,3.854,6.652,17.94,10.41,2.043,2009
0.010383463838,Agua Blanca de Iturbide,MX13004,10.984,14.98,12.92,1.629,21.66,27.1,23.47,2.562,8.74,10.85,9.8,0.86,27.48,32.38,30.16,2.02,44.62,46.3,45.6,0.704,93.7,121.75,106.75,11.53,91.25,137.2,112.06,19.02,94.25,129.8,108.7,15.195,259.2,356.0,292.5,45.0,176.6,185.0,179.8,3.705,19.08,27.39,21.89,3.893,26.23,31.03,27.86,2.242,2009
0.0312312589751,Agua Dulce,MX30204,75.5,99.44,86.44,7.11,48.94,72.0,56.6,5.742,28.67,37.53,34.38,2.748,31.48,43.78,35.06,3.078,64.8,111.75,83.25,12.664,151.9,246.0,173.2,26.8,114.25,213.8,142.4,26.8,195.8,258.8,223.9,20.23,352.0,420.8,383.2,18.19,301.8,396.0,356.0,30.0,276.8,318.0,299.0,11.27,162.6,230.0,194.8,18.62,2009
0.373121143959,Agua Prieta,MX26002,9.91,21.72,17.03,1.782,9.18,21.62,15.84,2.807,14.836,30.48,22.36,2.328,2.965,9.28,5.645,0.9805,3.402,9.375,5.78,1.075,18.44,31.03,23.02,2.705,94.94,167.6,122.5,11.2,76.5,105.1,85.9,5.902,18.73,36.38,25.48,3.004,8.21,26.33,14.734,2.867,10.414,26.38,15.57,3.541,19.78,40.44,29.64,4.152,2009
0.0886539556368,Agualeguas,MX19002,7.586,15.586,11.53,2.074,8.266,12.46,10.5,0.9956,8.945,12.42,10.3,0.8936,25.25,42.62,31.2,4.797,55.44,103.25,80.25,12.72,51.88,67.8,58.94,4.703,20.98,53.88,37.1,10.164,9.21,27.73,16.58,5.87,92.1,135.9,111.6,12.09,41.56,93.4,65.06,13.13,17.27,27.86,21.44,2.352,19.55,26.27,22.36,1.719,2009
0.102899646868,Aguascalientes,MX01001,4.867,10.805,6.75,1.192,3.744,12.26,5.848,1.522,3.031,9.2,4.074,0.9546,4.05,6.793,5.176,0.4785,9.79,32.94,20.97,4.703,89.4,126.1,111.3,9.68,79.5,105.4,93.4,5.79,81.44,130.8,109.8,13.02,82.06,140.5,105.2,12.7,31.2,45.3,35.72,3.307,4.52,12.445,7.613,1.362,4.9,12.18,8.516,1.601,2009
0.119697152715,Aguililla,MX16002,9.016,14.26,11.25,1.309,0.709,2.41,1.378,0.4382,2.91,5.64,4.47,0.7627,1.297,6.01,3.223,1.263,7.156,34.34,18.48,6.965,77.6,127.94,98.8,12.16,153.4,225.1,195.2,16.39,135.0,215.6,171.4,18.8,124.3,295.5,199.8,38.78,84.3,208.9,152.4,29.69,4.0,12.61,6.76,1.781,5.402,12.78,8.016,1.8125,2009
0.310610227768,Ahome,MX25001,4.855,30.22,18.64,4.883,1.407,7.074,3.604,0.951,1.839,5.8,3.646,0.763,0.11884,2.701,1.01,0.5005,0.3884,4.223,1.716,0.9355,3.172,10.586,6.062,1.667,24.38,133.8,66.1,22.4,42.56,132.4,76.9,16.97,40.44,74.25,49.34,4.695,39.38,106.2,68.25,10.77,3.193,16.81,10.19,2.105,1.947,32.75,18.34,5.703,2009
0.0438644787842,Ahuacatlán,MX18002,5.06,6.285,5.56,0.3384,3.86,6.273,5.168,0.543,3.307,4.25,3.926,0.3135,1.281,4.367,2.547,0.73,2.387,10.53,4.207,2.025,152.9,193.8,175.4,12.4,189.2,240.4,204.8,14.23,178.5,214.0,198.6,9.54,167.8,237.4,207.0,21.19,40.84,63.53,53.25,5.426,4.848,7.14,5.8,0.7236,11.65,14.14,12.79,0.6807,2009
0.00788566876125,Ahuacatlán,MX21006,34.38,39.6,37.3,1.99,16.53,29.22,24.7,4.85,15.65,27.42,23.56,4.703,25.62,33.9,31.23,3.324,39.5,55.84,49.38,6.68,119.9,182.8,153.9,23.34,146.0,206.0,172.0,21.66,77.4,135.6,111.4,22.86,589.0,681.5,630.0,33.38,142.4,174.8,155.9,12.91,60.34,82.5,68.0,8.586,27.06,55.34,43.72,10.31,2009
0.0742332015249,Ahuacuotzingo,MX12002,8.03,12.71,10.26,1.369,1.516,3.525,2.434,0.571,1.41,2.791,2.117,0.382,4.664,9.98,7.72,1.217,51.88,99.56,75.06,11.07,170.1,222.2,195.1,15.734,143.8,246.5,197.1,27.55,138.8,222.8,170.0,17.97,159.9,225.2,192.1,16.61,64.75,114.5,95.5,13.164,4.855,15.67,9.25,2.988,2.49,7.45,4.64,1.14,2009
0.0680299196417,Ahualulco,MX24001,5.83,7.406,6.754,0.3733,4.145,4.875,4.516,0.1992,3.326,4.66,4.01,0.3735,3.967,7.742,6.13,1.047,27.7,44.38,35.7,3.438,76.94,126.6,100.5,12.055,38.25,49.72,45.53,2.932,15.29,25.86,19.53,2.59,75.44,119.6,101.8,11.16,32.97,39.16,35.9,1.735,11.45,15.63,13.32,1.194,8.734,11.55,10.19,0.691,2009
0.0237572286024,Ahualulco de Mercado,MX14003,3.166,8.21,5.965,1.218,0.8413,2.748,1.969,0.5117,2.773,4.598,3.842,0.584,4.97,5.973,5.453,0.2957,19.23,34.12,25.5,5.09,178.5,212.1,190.1,11.26,202.6,232.5,221.0,7.48,167.2,228.5,187.2,21.64,166.6,282.0,205.0,37.4,42.6,48.44,45.4,1.758,4.63,8.9,6.47,1.603,13.53,21.1,17.27,2.908,2009
0.0158368627699,Ahuatlán,MX21007,6.832,8.414,7.582,0.5747,1.691,2.156,1.956,0.1664,1.784,2.742,2.143,0.376,15.51,17.3,16.4,0.6865,59.62,66.06,62.72,2.174,174.2,200.9,187.2,8.95,92.2,99.7,96.6,2.695,137.9,167.0,147.4,10.95,199.6,238.6,212.5,13.64,79.5,95.3,90.8,5.73,8.14,15.75,10.54,2.766,4.53,9.38,6.29,1.653,2009
0.00524468637883,Ahuazotepec,MX21008,21.1,21.1,21.1,0.0,23.88,23.88,23.88,0.0,16.98,16.98,16.98,0.0,38.56,38.56,38.56,0.0,62.7,62.7,62.7,0.0,155.6,155.6,155.6,0.0,124.1,124.1,124.1,0.0,108.75,108.75,108.75,0.0,360.8,360.8,360.8,0.0,178.2,178.2,178.2,0.0,35.72,35.72,35.72,0.0,25.19,25.19,25.19,0.0,2009
0.00617188134819,Ahuehuetitla,MX21009,4.973,8.71,6.617,1.559,3.807,11.91,7.91,3.307,5.23,8.43,7.04,1.339,21.1,29.52,25.53,3.451,66.4,107.56,88.56,16.98,219.6,276.5,238.8,26.81,97.4,150.4,121.25,21.94,133.2,201.1,163.9,28.1,177.6,241.4,207.2,26.22,90.7,113.4,101.94,9.26,7.277,11.57,9.11,1.81,3.725,9.32,6.04,2.383,2009
1.58813381641,Ahumada,MX08001,3.293,22.69,6.977,2.086,5.535,23.86,9.836,1.993,4.426,18.47,6.75,1.551,2.018,6.7,4.332,0.716,4.188,17.89,9.0,2.303,12.37,35.6,20.27,4.395,51.28,220.2,82.06,24.33,39.62,130.9,67.25,18.48,17.84,54.66,30.58,8.67,14.87,47.56,25.45,6.63,2.613,15.15,9.39,1.56,3.871,22.22,9.67,1.943,2009
0.0206449553528,Ajacuba,MX13005,4.42,8.63,6.95,1.102,7.684,11.87,9.87,1.225,3.385,6.016,4.7,0.6787,14.69,18.75,17.27,1.152,34.12,43.34,39.97,3.018,55.8,86.9,72.25,8.93,44.94,80.5,64.5,12.2,35.78,60.56,49.94,7.91,94.44,140.6,117.75,16.08,70.44,121.75,87.2,12.305,5.316,15.25,8.7,2.453,7.266,9.555,8.36,0.7354,2009
0.0336822476622,Ajalpan,MX21010,5.996,44.66,20.88,13.49,3.271,29.58,13.98,9.08,1.637,10.2,4.777,2.463,10.6,34.0,21.88,8.625,55.94,100.7,74.2,15.19,80.94,232.9,140.2,55.94,84.7,374.0,181.8,100.5,63.8,314.0,146.2,83.7,145.6,477.8,260.5,120.56,55.84,183.5,98.7,46.8,5.824,71.44,27.25,23.3,8.016,70.94,26.78,20.19,2009
0.170078140338,Ajuchitlán del Progreso,MX12003,10.7,27.3,18.28,3.965,0.849,2.916,1.703,0.5327,2.965,5.14,3.77,0.5913,1.665,5.625,3.346,1.155,13.42,40.47,26.72,7.758,199.4,320.8,249.5,29.86,271.8,331.8,301.8,15.54,186.5,318.2,238.1,31.86,218.9,362.0,292.8,38.03,89.75,140.1,108.9,13.64,3.623,18.52,8.555,3.873,3.34,11.91,7.266,2.672,2009
0.00661049998213,Akil,MX31003,23.95,30.7,27.33,3.373,20.02,22.05,21.03,1.018,26.75,29.9,28.33,1.58,23.75,26.66,25.2,1.452,78.3,78.6,78.44,0.1471,103.5,108.25,105.9,2.379,112.25,112.8,112.5,0.2637,166.1,172.5,169.2,3.201,133.4,149.8,141.5,8.21,71.0,75.5,73.25,2.227,71.94,74.8,73.4,1.44,38.16,40.66,39.4,1.256,2009
0.110499131026,Álamo Temapache,MX30160,16.84,27.8,20.75,2.219,19.22,35.22,25.31,3.484,15.03,22.03,18.02,1.725,12.695,25.66,16.9,3.47,72.2,88.7,79.2,4.57,107.9,182.6,145.4,19.52,62.72,170.5,96.4,29.89,86.94,152.6,110.9,15.24,423.0,565.0,474.2,33.9,211.9,314.8,252.1,30.84,33.44,46.88,37.75,3.125,39.75,59.84,49.44,4.805,2009
0.584277127652,Alamos,MX26003,3.764,33.3,18.06,6.26,3.834,12.88,8.42,1.881,3.908,13.63,7.56,1.741,1.011,6.12,2.787,1.036,0.8774,5.81,2.193,0.853,8.17,54.3,28.7,12.35,134.1,296.5,225.2,39.2,95.2,189.8,145.5,22.12,41.6,100.44,73.5,15.49,54.25,117.4,78.8,10.61,6.41,22.55,12.11,2.572,8.43,29.77,17.14,4.086,2009
0.0513055293766,Alaquines,MX24002,8.164,19.48,10.69,2.996,1.76,5.645,4.2,0.998,4.53,11.836,7.36,1.771,9.805,17.22,12.055,1.88,19.66,42.56,31.73,5.26,78.4,197.5,113.9,30.31,50.16,121.25,77.44,22.34,29.92,85.7,50.66,13.39,81.56,261.0,135.8,47.47,70.0,137.4,89.3,15.43,8.414,25.44,12.914,4.957,11.016,21.25,13.64,2.545,2009
0.00677217597781,Albino Zertuche,MX21011,8.55,8.55,8.55,0.0,4.33,4.33,4.33,0.0,2.398,2.398,2.398,0.0,16.16,16.16,16.16,0.0,64.8,64.8,64.8,0.0,203.5,203.5,203.5,0.0,107.2,107.2,107.2,0.0,185.1,185.1,185.1,0.0,224.8,224.8,224.8,0.0,65.8,65.8,65.8,0.0,10.98,10.98,10.98,0.0,3.283,3.283,3.283,0.0,2009
0.0399532979778,Alcozauca de Guerrero,MX12004,1.492,22.4,10.8,5.71,3.355,9.81,5.09,1.435,1.4795,3.404,2.424,0.505,8.516,19.86,15.336,3.275,64.6,110.8,95.75,12.734,149.6,326.8,220.6,55.56,126.94,421.5,233.8,88.56,167.2,505.2,288.5,103.44,75.2,267.0,164.9,50.0,86.1,241.9,140.9,46.2,8.42,52.62,27.9,14.39,3.447,15.61,8.984,3.986,2009
